A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A14,Class
d,58,6.951445540475937,y,p,no_cc,t,0.35887903113256514,t,383,f,f,42337,0
b,29,4.043187681042921,u,g,no_cc,v,3.413086106117012,t,595,t,f,40666,0
b,43,4.281996149256147,u,p,cc,t,1.209658401577648,t,535,t,f,136595,0
c,63,7.175977656581763,u,g,cc,v,3.569763162532949,t,355,f,f,21161,0
a,51,6.924361513243697,y,g,no_cc,v,4.112673971920984,t,659,f,t,134817,1
c,66,9.912559937021882,y,g,no_cc,v,4.019792537762601,f,409,f,f,141025,0
d,31,1.2839428945412523,y,g,cc,v,2.7625048370394456,t,491,f,f,120667,0
c,43,1.0410964938416634,u,g,no_cc,v,2.600849461553756,t,392,f,f,110071,0
a,62,7.243388171287411,u,p,no_cc,v,0.7143798066970586,t,359,t,f,118064,0
a,44,5.783869170064091,u,g,cc,v,3.876730752015678,t,338,t,f,58751,0
b,26,2.7416066655980584,u,g,no_cc,v,1.3570469022335718,t,839,f,t,102063,1
d,43,0.794193689889866,y,p,cc,v,2.483477114089733,t,348,t,t,126511,0
a,64,0.8565824959643054,y,g,no_cc,v,1.4213704646375835,f,719,f,t,109389,1
a,39,8.941908746641182,y,g,no_cc,v,0.6691418149984657,f,312,f,f,34758,0
c,64,1.918673247187429,y,g,cc,v,3.1477884844586828,t,335,f,f,85780,0
d,47,3.2337156211552074,y,g,no_cc,t,0.27166017411451915,t,400,f,t,135614,0
d,60,2.26656402226988,u,p,cc,t,3.743226170631,t,385,t,t,23178,0
c,65,3.5499630583193733,u,p,no_cc,v,1.5879339763055833,t,815,t,f,51831,0
d,34,0.6942384274609337,u,p,cc,v,0.0006734650224266003,t,522,t,f,22176,0
d,43,5.190597909082704,y,g,cc,t,2.555645696186149,f,637,t,t,123306,1
b,53,0.676125635922149,u,p,no_cc,v,0.23425954263801563,f,465,f,t,53654,0
c,18,8.003565078223616,u,p,cc,t,1.3808477891044975,t,682,t,t,143220,0
a,25,2.3371208191043302,u,p,no_cc,t,3.534882437278581,t,675,t,t,46627,0
d,66,5.400119146045106,y,p,cc,v,0.3134481081093293,f,770,f,f,72550,1
b,52,8.800790875614583,y,g,cc,t,4.196692461780012,t,330,t,t,132025,0
b,69,6.5087736904719415,u,g,cc,t,0.01909961329291554,f,674,t,f,64910,1
b,32,5.329577865513353,y,p,cc,v,1.2341193460095112,f,310,f,t,110417,1
c,64,3.243337531153756,u,g,no_cc,t,3.704520280760357,t,601,f,t,78251,0
b,39,3.330019130581979,u,g,cc,t,1.581350748646534,f,395,t,f,55422,0
b,31,6.694869551981901,u,g,cc,v,0.5094619403300676,t,489,f,t,31984,0
d,43,9.941393612211675,u,p,no_cc,v,1.8011695940021393,t,752,f,f,109312,0
a,45,6.618391898493786,u,g,cc,t,1.3519664319226277,t,491,f,f,81386,0
d,40,5.577834173700249,u,g,no_cc,v,4.213559510802774,t,785,f,f,103291,1
a,31,7.306505102392461,y,g,cc,v,1.5667395879257158,t,565,f,t,27135,0
b,41,4.652056122837181,u,p,cc,t,3.944662358880036,t,723,t,t,20320,0
a,19,0.6014234260078521,u,p,cc,t,4.459360724053674,f,427,f,f,122958,1
c,62,5.6229681587790985,y,p,cc,v,2.1690870978826475,f,537,t,f,114171,1
b,43,9.576252845053801,u,g,cc,t,4.54971571927196,t,654,f,f,41684,0
b,31,1.7530294235765964,y,p,no_cc,t,1.8865902698159642,f,411,t,t,75913,0
a,68,6.900048908206657,u,p,no_cc,v,4.820392082450541,t,745,t,t,108774,1
c,24,2.0093368865905648,y,p,cc,v,0.44644762262786464,f,642,t,f,41889,1
d,20,5.3582768447308124,u,g,cc,v,3.435096332516214,f,444,f,f,115849,1
a,64,0.9667644964671962,y,g,cc,t,2.4690702022846436,f,364,f,f,118071,1
d,40,4.503709362581851,u,p,cc,v,1.9382440272782353,t,546,f,t,68899,0
c,63,7.561633288952461,y,p,cc,t,3.1635593937430047,f,789,t,t,144011,1
c,60,3.4757152423898208,y,g,no_cc,v,3.519285458171656,t,738,f,f,30770,0
b,64,6.64911724487218,u,p,cc,v,0.021816348251545437,f,405,f,t,59321,0
a,62,7.954499607897292,u,p,cc,v,0.8347654437359936,f,480,f,t,105962,0
d,35,9.271778194794527,y,g,no_cc,v,3.5652302531715936,f,483,t,f,129863,0
a,55,2.3464208185545354,y,p,no_cc,t,3.331927067891032,t,525,f,f,61777,0
